init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type
159	174	900.0	113.0	3.333333	1.0	4.0	0.0	0.0	1
160	17	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
160	159	900.0	238.0	16.666667	1.0	4.0	0.0	0.0	1
160	163	600.0	101.0	3.333333	1.0	4.0	0.0	0.0	1
161	1	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
161	32	600.0	80.0	10.0	1.0	4.0	0.0	0.0	1
162	160	600.0	178.0	9.0	1.0	4.0	0.0	0.0	1
163	38	600.0	162.0	13.333333	1.0	4.0	0.0	0.0	1
164	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
164	168	2400.0	208.0	5.333333	1.0	4.0	0.0	0.0	1
165	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
165	166	2400.0	268.0	9.333333	1.0	4.0	0.0	0.0	1
166	167	900.0	31.0	1.333333	1.0	4.0	0.0	0.0	1
166	198	2400.0	363.0	15.0	1.0	4.0	0.0	0.0	1
167	164	2400.0	265.0	7.0	1.0	4.0	0.0	0.0	1
167	166	900.0	31.0	1.0	1.0	4.0	0.0	0.0	1
167	186	900.0	452.0	16.333333	1.0	4.0	0.0	0.0	1
168	169	900.0	55.0	2.666667	1.0	4.0	0.0	0.0	1
168	172	2400.0	50.0	1.666667	1.0	4.0	0.0	0.0	1
169	150	900.0	281.0	6.666667	1.0	4.0	0.0	0.0	1
170	171	900.0	24.0	0.666667	1.0	4.0	0.0	0.0	1
171	165	2400.0	269.0	6.666667	1.0	4.0	0.0	0.0	1
171	172	900.0	25.0	0.666667	1.0	4.0	0.0	0.0	1
171	224	900.0	85.0	2.666667	1.0	4.0	0.0	0.0	1
172	169	900.0	26.0	2.0	1.0	4.0	0.0	0.0	1
172	170	2400.0	13.0	0.333333	1.0	4.0	0.0	0.0	1
173	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
173	167	900.0	107.0	10.0	1.0	4.0	0.0	0.0	1
174	159	900.0	113.0	7.333333	1.0	4.0	0.0	0.0	1
174	176	900.0	106.0	2.666667	1.0	4.0	0.0	0.0	1
175	41	2400.0	190.0	4.0	1.0	4.0	0.0	0.0	1
176	174	900.0	106.0	2.666667	1.0	4.0	0.0	0.0	1
176	175	2400.0	77.0	2.0	1.0	4.0	0.0	0.0	1
176	177	900.0	18.0	0.333333	1.0	4.0	0.0	0.0	1
177	176	900.0	18.0	0.333333	1.0	4.0	0.0	0.0	1
177	178	2400.0	101.0	3.333333	1.0	4.0	0.0	0.0	1
178	182	2400.0	120.0	2.666667	1.0	4.0	0.0	0.0	1
179	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
179	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
179	202	900.0	14.0	0.333333	1.0	4.0	0.0	0.0	1
179	214	900.0	180.0	4.666667	1.0	4.0	0.0	0.0	1
180	177	2400.0	131.0	7.0	1.0	4.0	0.0	0.0	1
181	176	2400.0	220.0	8.0	1.0	4.0	0.0	0.0	1
181	182	2400.0	19.0	1.0	1.0	4.0	0.0	0.0	1
182	181	2400.0	19.0	0.333333	1.0	4.0	0.0	0.0	1
182	212	2400.0	102.0	3.666667	1.0	4.0	0.0	0.0	1
183	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
183	154	2800.0	255.0	11.0	1.0	4.0	0.0	0.0	1
183	184	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1
184	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
184	66	2800.0	539.0	16.333333	1.0	4.0	0.0	0.0	1
184	183	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1
184	204	900.0	307.0	11.0	1.0	4.0	0.0	0.0	1
185	183	2800.0	257.0	7.333333	1.0	4.0	0.0	0.0	1
186	189	900.0	150.0	5.0	1.0	4.0	0.0	0.0	1
186	204	900.0	76.0	4.666667	1.0	4.0	0.0	0.0	1
187	190	900.0	315.0	12.0	1.0	4.0	0.0	0.0	1
188	45	900.0	337.0	8.333333	1.0	4.0	0.0	0.0	1
189	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
189	173	900.0	195.0	6.333333	1.0	4.0	0.0	0.0	1
190	20	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
190	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
190	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
190	188	900.0	154.0	6.0	1.0	4.0	0.0	0.0	1
190	206	900.0	174.0	6.333333	1.0	4.0	0.0	0.0	1
191	192	2800.0	185.0	14.333333	1.0	4.0	0.0	0.0	1
192	58	2800.0	562.0	55.0	1.0	4.0	0.0	0.0	1
192	196	2800.0	82.0	1.666667	1.0	4.0	0.0	0.0	1
192	197	2400.0	277.0	6.333333	1.0	4.0	0.0	0.0	1
193	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
193	194	2400.0	366.0	12.0	1.0	4.0	0.0	0.0	1
194	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
194	167	2400.0	373.0	17.666667	1.0	4.0	0.0	0.0	1
194	179	900.0	321.0	10.666667	1.0	4.0	0.0	0.0	1
194	198	900.0	22.0	0.666667	1.0	4.0	0.0	0.0	1
195	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
195	199	2400.0	399.0	8.0	1.0	4.0	0.0	0.0	1
196	87	2800.0	398.0	9.0	1.0	4.0	0.0	0.0	1
197	193	2400.0	418.0	8.666667	1.0	4.0	0.0	0.0	1
198	6	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
198	194	900.0	22.0	0.333333	1.0	4.0	0.0	0.0	1
198	195	2400.0	388.0	8.333333	1.0	4.0	0.0	0.0	1
199	192	2400.0	276.0	11.666667	1.0	4.0	0.0	0.0	1
199	197	2400.0	12.0	0.333333	1.0	4.0	0.0	0.0	1
200	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
200	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
200	179	900.0	206.0	6.0	1.0	4.0	0.0	0.0	1
201	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
201	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
201	200	900.0	156.0	4.333333	1.0	4.0	0.0	0.0	1
201	205	900.0	291.0	7.333333	1.0	4.0	0.0	0.0	1
201	208	900.0	263.0	13.333333	1.0	4.0	0.0	0.0	1
201	210	900.0	93.0	4.0	1.0	4.0	0.0	0.0	1
202	7	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
202	201	900.0	348.0	19.0	1.0	4.0	0.0	0.0	1
203	207	900.0	7.0	0.333333	1.0	4.0	0.0	0.0	1
204	184	900.0	307.0	17.666667	1.0	4.0	0.0	0.0	1
204	186	900.0	76.0	2.333333	1.0	4.0	0.0	0.0	1
204	203	900.0	243.0	8.666667	1.0	4.0	0.0	0.0	1
205	204	900.0	332.0	8.333333	1.0	4.0	0.0	0.0	1
206	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
206	210	900.0	228.0	5.666667	1.0	4.0	0.0	0.0	1
207	201	900.0	373.0	19.666667	1.0	4.0	0.0	0.0	1
208	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
208	66	900.0	85.0	21.0	1.0	4.0	0.0	0.0	1
208	201	900.0	263.0	14.0	1.0	4.0	0.0	0.0	1
209	190	600.0	496.0	12.333333	1.0	4.0	0.0	0.0	1
210	190	900.0	402.0	10.0	1.0	4.0	0.0	0.0	1
210	201	900.0	93.0	2.333333	1.0	4.0	0.0	0.0	1
210	211	600.0	38.0	1.666667	1.0	4.0	0.0	0.0	1
211	209	600.0	14.0	0.333333	1.0	4.0	0.0	0.0	1
214	194	900.0	141.0	11.333333	1.0	4.0	0.0	0.0	1
215	216	900.0	244.0	12.0	1.0	4.0	0.0	0.0	1
215	217	900.0	113.0	3.666667	1.0	4.0	0.0	0.0	1
216	2	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
216	83	600.0	348.0	17.333333	1.0	4.0	0.0	0.0	1
216	84	900.0	247.0	12.333333	1.0	4.0	0.0	0.0	1
216	218	900.0	121.0	3.666667	1.0	4.0	0.0	0.0	1
217	137	900.0	420.0	18.0	1.0	4.0	0.0	0.0	1
218	215	900.0	123.0	5.0	1.0	4.0	0.0	0.0	1
219	215	900.0	225.0	9.666667	1.0	4.0	0.0	0.0	1
220	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
220	68	900.0	112.0	2.666667	1.0	4.0	0.0	0.0	1
220	128	900.0	291.0	7.333333	1.0	4.0	0.0	0.0	1
221	121	600.0	241.0	6.0	1.0	4.0	0.0	0.0	1
223	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0
