init_node	term_node	demand
19	2	1.08
19	3	0.9
19	4	2.007
19	5	1.674
19	6	2.01
19	7	4.068
19	8	4.011
19	9	5.265
19	10	1.143
19	11	0.927
19	12	0.981
19	13	0.342
19	14	0.798
19	15	1.002
19	16	20.385
19	17	20.163
19	18	27.393
19	20	21.675
19	21	1.239
19	22	3.0
19	23	2.403
19	24	11.847
19	25	8.871
19	26	23.73
19	27	0.9
19	28	3.429
19	29	0.762
19	30	1.491
19	31	0.48
19	32	0.132
19	33	0.039
19	34	0.351
19	35	0.627
19	36	0.063
19	37	0.93
19	38	1.674
19	39	2.508
19	40	2.421
19	41	1.491
19	42	2.643
19	43	1.017
19	44	1.308
19	45	1.341
19	46	1.062
19	47	1.689
19	48	2.259
19	49	0.675
19	50	2.718
19	51	1.671
19	52	32.295
19	53	8.457
19	54	3.975
19	55	11.484
19	56	3.861
19	57	0.45
19	58	1.11
19	59	4.032
19	60	5.673
19	61	13.092
19	62	15.501
19	63	0.972
19	64	2.19
19	65	1.884
19	66	2.115
19	67	2.781
19	68	2.07
19	69	0.801
19	70	1.983
19	71	0.018
19	72	0.024
19	73	0.114
19	74	0.015
19	75	0.702
19	76	0.783
19	77	0.033
19	78	2.343
19	79	2.49
19	80	1.044
19	81	3.03
19	82	1.113
19	83	10.473
19	84	1.785
19	85	3.003
19	86	5.772
19	87	0.957
19	88	1.005
19	89	0.759
19	90	0.558
19	91	0.246
19	92	0.621
19	93	0.219
19	94	6.933
19	95	0.249
19	96	1.077
19	97	1.05
19	98	0.378
20	1	6.504
20	2	1.209
20	3	0.996
20	4	2.22
20	5	1.671
20	6	2.541
20	7	5.613
20	8	4.551
20	9	6.513
20	10	1.572
20	11	1.218
20	12	1.719
20	13	0.399
20	14	1.128
20	15	1.341
20	16	21.96
20	17	17.433
20	18	31.152
20	19	21.225
20	21	1.41
20	22	3.429
20	23	3.354
20	24	12.582
20	25	9.414
20	26	24.627
20	27	0.999
20	28	3.867
20	29	1.068
20	30	2.202
20	31	0.93
20	32	0.336
20	33	0.237
20	34	1.107
20	35	0.99
20	36	0.063
20	37	0.975
20	38	1.737
20	39	2.616
20	40	2.454
20	41	1.521
20	42	2.478
20	43	1.05
20	44	1.362
20	45	1.578
20	46	1.779
20	47	2.091
20	48	2.784
20	49	0.975
20	50	3.579
20	51	2.256
20	52	25.116
20	53	7.482
20	54	4.485
20	55	8.832
20	56	4.302
20	57	0.606
20	58	1.395
20	59	4.206
20	60	6.447
20	61	14.25
20	62	17.244
20	63	1.032
20	64	2.532
20	65	2.076
20	66	2.304
20	67	3.255
20	68	2.799
20	69	1.143
20	70	3.219
20	71	0.327
20	72	0.291
20	73	1.11
20	74	0.168
20	75	0.972
20	76	1.092
20	77	0.033
20	78	2.142
20	79	2.436
20	80	0.894
20	81	3.711
20	82	1.497
20	83	8.142
20	84	2.046
20	85	3.333
20	86	6.249
20	87	1.293
20	88	1.584
20	89	1.227
20	90	1.107
20	91	0.516
20	92	0.897
20	93	0.522
20	94	6.84
20	95	1.041
20	96	1.017
20	97	1.413
20	98	0.666
21	1	1.989
21	2	0.477
21	3	0.39
21	4	0.954
21	5	0.54
21	6	1.323
21	7	3.3
21	8	2.118
21	9	3.348
21	10	1.365
21	11	0.855
21	12	2.1
21	13	0.615
21	14	1.119
21	15	0.81
21	16	0.972
21	17	1.224
21	18	1.101
21	19	1.137
21	20	1.338
21	22	5.19
21	23	6.153
21	24	0.852
21	25	0.603
21	26	1.488
21	27	1.713
21	28	6.177
21	29	0.57
21	30	1.302
21	31	1.167
21	32	0.729
21	33	1.113
21	34	1.11
21	35	1.137
21	36	1.077
21	37	0.33
21	38	0.525
21	39	0.81
21	40	0.849
21	41	0.516
21	42	0.771
21	43	0.423
21	44	0.525
21	45	0.66
21	46	1.26
21	47	1.188
21	48	1.836
21	49	0.9
21	50	1.83
21	51	1.464
21	52	1.998
21	53	0.615
21	54	0.21
21	55	0.612
21	56	6.111
21	57	1.104
21	58	1.839
21	59	0.222
21	60	0.546
21	61	0.87
21	62	0.981
21	63	1.623
21	64	3.015
21	65	2.238
21	66	2.766
21	67	1.359
21	68	1.53
21	69	0.636
21	70	2.745
21	71	0.918
21	72	1.182
21	73	2.139
21	74	0.603
21	75	1.053
21	76	1.233
21	77	0.774
21	78	0.507
21	79	0.696
21	80	0.204
21	81	2.19
21	82	0.924
21	83	0.675
21	84	2.103
21	85	3.918
21	86	0.387
21	87	0.459
21	88	0.96
21	89	0.807
21	90	1.059
21	91	0.81
21	92	1.35
21	93	0.45
21	94	0.36
21	95	1.284
21	96	0.249
21	97	2.952
21	98	2.583
22	1	2.829
22	2	0.408
22	3	0.483
22	4	1.098
22	5	0.603
22	6	1.233
22	7	3.657
22	8	2.727
22	9	4.593
22	10	1.149
22	11	0.975
22	12	1.29
22	13	0.879
22	14	1.371
22	15	0.939
22	16	2.163
22	17	2.757
22	18	1.629
22	19	2.835
22	20	3.33
22	21	4.008
22	23	12.981
22	24	1.05
22	25	1.131
22	26	2.025
22	27	2.622
22	28	11.121
22	29	1.362
22	30	1.689
22	31	2.118
22	32	0.837
22	33	1.23
22	34	1.086
22	35	1.206
22	36	1.308
22	37	0.318
22	38	0.429
22	39	0.636
22	40	0.939
22	41	0.795
22	42	0.897
22	43	0.432
22	44	0.753
22	45	0.429
22	46	0.105
22	47	0.078
22	48	1.338
22	49	0.594
22	50	2.457
22	51	2.136
22	52	2.901
22	53	1.074
22	54	0.618
22	55	1.623
22	56	9.69
22	57	2.505
22	58	5.067
22	59	0.48
22	60	0.711
22	61	1.17
22	62	2.283
22	63	2.562
22	64	8.196
22	65	6.126
22	66	6.522
22	67	2.808
22	68	1.668
22	69	1.287
22	70	3.33
22	71	1.815
22	72	1.341
22	73	2.325
22	74	1.062
22	75	1.563
22	76	1.317
22	77	0.735
22	78	0.318
22	79	0.78
22	80	0.177
22	81	1.839
22	82	1.176
22	83	1.056
22	84	5.316
22	85	6.762
22	86	0.759
22	87	0.819
22	88	1.146
22	89	1.683
22	90	2.358
22	91	1.377
22	92	2.523
22	93	0.576
22	94	0.504
22	95	1.632
22	96	0.384
22	97	5.271
22	98	4.464
23	1	4.485
23	2	0.273
23	3	0.435
23	4	1.584
23	5	1.095
23	6	1.11
23	7	1.425
23	8	3.099
23	9	1.131
23	10	1.311
23	11	0.333
23	12	4.251
23	13	1.53
23	14	0.789
23	15	2.04
23	16	2.733
23	17	3.558
23	18	2.34
23	19	3.327
23	20	4.656
23	21	7.392
23	22	16.941
23	24	1.878
23	25	1.167
23	26	3.027
23	27	5.235
23	28	14.394
23	29	1.662
23	30	2.847
23	31	2.994
23	32	1.935
23	33	2.118
23	34	0.192
23	35	1.854
23	36	1.092
23	37	0.294
23	38	0.126
23	39	0.144
23	40	1.368
23	41	1.083
23	42	1.755
23	43	0.717
23	44	1.242
23	45	0.045
23	46	0.108
23	47	0.378
23	48	0.765
23	49	1.701
23	50	1.734
23	51	1.422
23	52	6.054
23	53	1.182
23	54	0.927
23	55	2.31
23	56	16.416
23	57	3.216
23	58	5.124
23	59	0.831
23	60	0.681
23	61	2.559
23	62	3.354
23	63	5.022
23	64	13.05
23	65	11.964
23	66	10.761
23	67	3.3
23	68	3.09
23	69	1.59
23	70	6.381
23	71	4.179
23	72	3.558
23	73	3.993
23	74	2.676
23	75	2.7
23	76	2.769
23	77	1.758
23	78	0.186
23	79	1.338
23	80	0.285
23	81	0.279
23	82	2.937
23	83	1.977
23	84	7.989
23	85	16.836
23	86	1.131
23	87	0.087
23	88	1.776
23	89	1.962
23	90	3.198
23	91	2.67
23	92	5.043
23	93	0.165
23	94	0.711
23	95	3.03
23	96	0.162
23	97	6.762
23	98	0.267
24	1	2.919
24	2	0.942
24	3	0.837
24	4	1.431
24	5	1.47
24	6	2.133
24	7	4.77
24	8	2.289
24	9	3.435
24	10	2.763
24	11	1.299
24	12	2.001
24	13	0.9
24	14	1.338
24	15	1.308
24	16	12.537
24	17	12.939
24	18	10.887
24	19	12.261
24	20	13.272
24	21	0.807
24	22	1.404
24	23	1.266
24	25	3.732
24	26	8.724
24	27	0.564
24	28	2.097
24	29	0.969
24	30	1.245
24	31	0.888
24	32	0.363
24	33	0.501
24	34	1.362
24	35	1.104
24	36	0.834
24	37	1.323
24	38	1.23
24	39	2.547
24	40	1.617
24	41	0.699
24	42	1.566
24	43	0.582
24	44	0.753
24	45	1.704
24	46	3.75
24	47	3.396
24	48	3.297
24	49	1.203
24	50	2.307
24	51	1.644
24	52	14.658
24	53	3.618
24	54	2.307
24	55	5.103
24	56	1.683
24	57	0.36
24	58	0.75
24	59	1.995
24	60	2.103
24	61	5.256
24	62	9.255
24	63	0.495
24	64	1.518
24	65	1.239
24	66	1.347
24	67	2.853
24	68	1.92
24	69	1.182
24	70	2.253
24	71	0.432
24	72	0.414
24	73	1.293
24	74	0.297
24	75	1.257
24	76	1.155
24	77	0.423
24	78	1.605
24	79	2.04
24	80	0.669
24	81	3.339
24	82	1.554
24	83	4.011
24	84	1.008
24	85	1.578
24	86	2.676
24	87	0.609
24	88	0.996
24	89	1.173
24	90	1.059
24	91	0.672
24	92	1.143
24	93	0.504
24	94	3.051
24	95	0.66
24	96	0.783
24	97	0.636
24	98	0.321
25	1	2.388
25	2	0.648
25	3	0.591
25	4	1.35
25	5	1.17
25	6	1.431
25	7	2.871
25	8	2.151
25	9	2.718
25	10	1.47
25	11	0.756
25	12	1.611
25	13	0.504
25	14	0.738
25	15	0.978
25	16	9.588
25	17	8.79
25	18	10.857
25	19	9.642
25	20	10.428
25	21	0.732
25	22	1.314
25	23	0.858
25	24	3.906
25	26	6.114
25	27	0.528
25	28	1.671
25	29	0.696
25	30	1.215
25	31	0.642
25	32	0.279
25	33	0.324
25	34	0.726
25	35	0.762
25	36	0.417
25	37	0.774
25	38	0.837
25	39	1.464
25	40	1.452
25	41	0.633
25	42	1.338
25	43	0.567
25	44	0.729
25	45	0.987
25	46	1.896
25	47	1.896
25	48	1.986
25	49	0.966
25	50	1.623
25	51	1.092
25	52	12.699
25	53	3.207
25	54	1.713
25	55	4.05
25	56	1.518
25	57	0.309
25	58	0.627
25	59	1.173
25	60	1.899
25	61	4.17
25	62	5.838
25	63	0.447
25	64	1.281
25	65	1.092
25	66	1.014
25	67	2.109
25	68	1.764
25	69	0.81
25	70	2.058
25	71	0.363
25	72	0.312
25	73	0.876
25	74	0.246
25	75	0.924
25	76	0.921
25	77	0.252
25	78	1.2
25	79	1.653
25	80	0.582
25	81	1.914
25	82	1.254
25	83	3.876
25	84	0.867
25	85	1.464
25	86	1.752
25	87	0.408
25	88	0.888
25	89	0.801
25	90	0.708
25	91	0.501
25	92	0.957
25	93	0.282
25	94	2.331
25	95	0.591
25	96	0.468
25	97	0.57
25	98	0.198
26	1	4.857
26	2	1.419
26	3	1.356
26	4	2.88
26	5	2.406
26	6	3.09
26	7	6.705
26	8	5.376
26	9	6.435
26	10	3.507
26	11	1.764
26	12	2.598
26	13	1.272
26	14	1.77
26	15	1.965
26	16	22.083
26	17	19.479
26	18	22.839
26	19	24.963
26	20	26.397
26	21	1.452
26	22	2.73
26	23	2.055
26	24	8.877
26	25	5.934
26	27	1.296
26	28	4.023
26	29	1.536
26	30	2.049
26	31	1.17
26	32	0.498
26	33	0.462
26	34	1.461
26	35	1.491
26	36	0.732
26	37	1.992
26	38	1.905
26	39	3.762
26	40	3.249
26	41	1.47
26	42	2.646
26	43	1.311
26	44	1.743
26	45	2.319
26	46	4.395
26	47	4.452
26	48	4.419
26	49	1.593
26	50	3.6
26	51	2.451
26	52	23.532
26	53	6.657
26	54	4.119
26	55	10.107
26	56	3.3
26	57	0.615
26	58	1.293
26	59	3.066
26	60	4.803
26	61	8.151
26	62	15.183
26	63	1.053
26	64	2.595
26	65	2.22
26	66	2.376
26	67	4.797
26	68	3.024
26	69	1.815
26	70	3.354
26	71	0.591
26	72	0.483
26	73	1.557
26	74	0.396
26	75	1.785
26	76	1.755
26	77	0.306
26	78	2.643
26	79	3.432
26	80	1.209
26	81	4.689
26	82	2.355
26	83	7.731
26	84	1.836
26	85	2.997
26	86	4.929
26	87	0.915
26	88	1.545
26	89	1.716
26	90	1.482
26	91	0.861
26	92	1.671
26	93	0.57
26	94	3.945
26	95	0.912
26	96	1.305
26	97	1.119
26	98	0.435
27	1	1.923
27	2	0.468
27	3	0.507
27	4	0.72
27	5	0.699
27	6	1.119
27	7	3.051
27	8	1.068
27	9	1.866
27	10	1.809
27	11	1.089
27	12	1.896
27	13	0.585
27	14	1.128
27	15	0.465
27	16	0.867
27	17	0.972
27	18	0.618
27	19	0.837
27	20	0.954
27	21	1.299
27	22	2.601
27	23	4.011
27	24	0.411
27	25	0.447
27	26	0.945
27	28	3.144
27	29	0.471
27	30	0.522
27	31	0.825
27	32	0.3
27	33	0.444
27	34	0.804
27	35	0.663
27	36	0.762
27	37	0.759
27	38	0.63
27	39	1.434
27	40	0.711
27	41	0.582
27	42	0.525
27	43	0.288
27	44	0.495
27	45	1.329
27	46	2.664
27	47	2.145
27	48	2.358
27	49	1.071
27	50	0.837
27	51	0.882
27	52	0.96
27	53	0.342
27	54	0.192
27	55	0.39
27	56	3.165
27	57	0.72
27	58	1.518
27	59	0.177
27	60	0.219
27	61	0.402
27	62	0.729
27	63	0.732
27	64	2.679
27	65	1.989
27	66	2.067
27	67	0.834
27	68	0.693
27	69	0.573
27	70	1.086
27	71	0.609
27	72	0.369
27	73	1.035
27	74	0.426
27	75	1.032
27	76	0.699
27	77	0.378
27	78	0.651
27	79	0.936
27	80	0.171
27	81	2.292
27	82	0.846
27	83	0.282
27	84	1.89
27	85	2.553
27	86	0.237
27	87	0.291
27	88	0.45
27	89	0.624
27	90	0.705
27	91	0.678
27	92	1.152
27	93	0.339
27	94	0.216
27	95	0.399
27	96	0.426
27	97	1.311
27	98	1.212
28	1	6.546
28	2	1.557
28	3	1.224
28	4	3.39
28	5	2.169
28	6	3.81
28	7	7.497
28	8	6.189
28	9	6.621
28	10	5.208
28	11	2.307
28	12	6.993
28	13	2.46
28	14	2.787
28	15	2.901
28	16	3.591
28	17	4.071
28	18	3.912
28	19	3.762
28	20	4.368
28	21	6.744
28	22	14.532
28	23	12.087
28	24	2.517
28	25	1.629
28	26	4.677
28	27	4.131
28	29	1.551
28	30	3.192
28	31	2.649
28	32	1.749
28	33	1.98
28	34	2.073
28	35	2.841
28	36	1.881
28	37	1.437
28	38	1.782
28	39	2.838
28	40	3.348
28	41	1.695
28	42	3.396
28	43	1.593
28	44	1.794
28	45	2.172
28	46	4.611
28	47	5.085
28	48	5.853
28	49	3.492
28	50	3.765
28	51	2.928
28	52	6.348
28	53	1.464
28	54	0.708
28	55	1.848
28	56	15.399
28	57	3.627
28	58	7.362
28	59	0.669
28	60	1.038
28	61	2.079
28	62	2.229
28	63	3.294
28	64	9.393
28	65	6.849
28	66	7.08
28	67	2.742
28	68	3.837
28	69	1.767
28	70	6.09
28	71	2.289
28	72	2.436
28	73	4.689
28	74	1.548
28	75	3.147
28	76	3.675
28	77	1.698
28	78	2.277
28	79	2.946
28	80	1.173
28	81	5.694
28	82	3.108
28	83	1.86
28	84	8.838
28	85	14.943
28	86	0.918
28	87	0.711
28	88	2.223
28	89	1.941
28	90	2.397
28	91	2.226
28	92	3.957
28	93	0.81
28	94	1.149
28	95	2.352
28	96	0.864
28	97	7.215
28	98	3.492
29	1	1.356
29	2	0.423
29	3	0.315
29	4	1.002
29	5	0.396
29	6	1.344
29	7	3.108
29	8	2.142
29	9	2.901
29	10	1.326
29	11	0.861
29	12	2.172
29	13	0.636
29	14	1.143
29	15	1.011
29	16	0.672
29	17	0.999
29	18	0.618
29	19	0.711
29	20	1.044
29	21	0.588
29	22	1.377
29	23	1.263
29	24	0.855
29	25	0.555
29	26	1.323
29	27	0.477
29	28	1.416
29	30	3.78
29	31	1.362
29	32	0.663
29	33	1.161
29	34	0.933
29	35	0.924
29	36	1.503
29	37	0.276
29	38	0.399
29	39	0.582
29	40	0.786
29	41	0.387
29	42	0.672
29	43	0.429
29	44	0.429
29	45	0.6
29	46	1.212
29	47	0.93
29	48	1.572
29	49	1.026
29	50	1.884
29	51	1.326
29	52	1.758
29	53	0.591
29	54	0.285
29	55	0.522
29	56	1.314
29	57	0.24
29	58	0.6
29	59	0.222
29	60	0.531
29	61	0.834
29	62	1.068
29	63	0.384
29	64	1.125
29	65	0.819
29	66	0.906
29	67	9.24
29	68	6.093
29	69	3.576
29	70	10.461
29	71	1.494
29	72	1.179
29	73	2.004
29	74	1.035
29	75	1.314
29	76	0.984
29	77	1.011
29	78	0.342
29	79	0.474
29	80	0.159
29	81	1.461
29	82	0.957
29	83	0.573
29	84	0.837
29	85	1.17
29	86	0.396
29	87	1.818
29	88	2.769
29	89	3.945
29	90	9.021
29	91	1.164
29	92	1.587
29	93	0.42
29	94	0.276
29	95	7.14
29	96	0.153
29	97	0.807
29	98	0.402
30	1	2.76
30	2	0.432
30	3	0.612
30	4	1.095
30	5	0.753
30	6	1.602
30	7	5.142
30	8	2.634
30	9	4.941
30	10	1.734
30	11	1.026
30	12	3.603
30	13	0.891
30	14	1.563
30	15	1.152
30	16	1.23
30	17	1.956
30	18	0.72
30	19	1.413
30	20	2.181
30	21	0.969
30	22	2.361
30	23	1.911
30	24	1.071
30	25	1.002
30	26	1.704
30	27	0.741
30	28	2.28
30	29	3.75
30	31	1.875
30	32	1.38
30	33	2.34
30	34	1.581
30	35	1.764
30	36	2.199
30	37	0.576
30	38	0.417
30	39	0.873
30	40	0.831
30	41	0.834
30	42	0.648
30	43	0.399
30	44	0.954
30	45	0.624
30	46	1.401
30	47	1.281
30	48	2.133
30	49	1.464
30	50	2.61
30	51	2.451
30	52	2.202
30	53	0.819
30	54	0.561
30	55	1.089
30	56	2.22
30	57	0.351
30	58	0.936
30	59	0.441
30	60	0.732
30	61	1.059
30	62	2.106
30	63	0.603
30	64	1.944
30	65	1.332
30	66	1.467
30	67	12.621
30	68	13.431
30	69	6.042
30	70	18.759
30	71	1.983
30	72	2.553
30	73	4.002
30	74	1.356
30	75	1.692
30	76	1.926
30	77	2.028
30	78	0.243
30	79	0.885
30	80	0.105
30	81	2.196
30	82	2.028
30	83	0.762
30	84	1.404
30	85	1.965
30	86	0.756
30	87	3.561
30	88	5.952
30	89	6.108
30	90	12.735
30	91	1.503
30	92	2.307
30	93	0.618
30	94	0.342
30	95	14.196
30	96	0.309
30	97	1.416
30	98	0.6
31	1	2.433
31	2	0.438
31	3	0.576
31	4	1.5
31	5	0.879
31	6	1.89
31	7	5.052
31	8	3.354
31	9	4.359
31	10	2.31
31	11	1.032
31	12	5.265
31	13	1.308
31	14	1.752
31	15	2.121
31	16	0.525
31	17	0.909
31	18	0.123
31	19	0.492
31	20	0.966
31	21	1.635
31	22	2.025
31	23	2.04
31	24	0.969
31	25	0.624
31	26	1.26
31	27	0.792
31	28	3.126
31	29	1.227
31	30	2.424
31	32	5.085
31	33	13.359
31	34	6.567
31	35	8.169
31	36	12.177
31	37	0.555
31	38	0.282
31	39	0.504
31	40	0.981
31	41	0.771
31	42	0.828
31	43	0.513
31	44	1.071
31	45	0.462
31	46	1.47
31	47	1.341
31	48	2.175
31	49	2.133
31	50	3.159
31	51	2.454
31	52	1.632
31	53	0.615
31	54	0.39
31	55	0.516
31	56	1.617
31	57	0.984
31	58	1.251
31	59	0.285
31	60	0.636
31	61	0.942
31	62	1.428
31	63	0.918
31	64	2.037
31	65	2.034
31	66	1.329
31	67	2.382
31	68	2.703
31	69	1.398
31	70	4.026
31	71	11.022
31	72	15.636
31	73	15.333
31	74	7.902
31	75	10.146
31	76	9.978
31	77	13.077
31	78	0.03
31	79	0.897
31	80	0.027
31	81	1.857
31	82	3.204
31	83	0.555
31	84	1.257
31	85	2.715
31	86	0.525
31	87	0.513
31	88	1.527
31	89	1.242
31	90	2.187
31	91	6.882
31	92	11.379
31	93	2.082
31	94	0.222
31	95	3.015
31	96	0.153
31	97	1.335
31	98	0.789
32	1	0.75
32	2	0.234
32	3	0.204
32	4	0.711
32	5	0.243
32	6	1.05
32	7	2.772
32	8	1.767
32	9	2.391
32	10	1.272
32	11	0.702
32	12	1.929
32	13	0.819
32	14	1.317
32	15	1.113
32	16	0.135
32	17	0.342
32	18	0.012
32	19	0.129
32	20	0.336
32	21	0.771
32	22	0.888
32	23	1.464
32	24	0.303
32	25	0.261
32	26	0.417
32	27	0.327
32	28	1.575
32	29	0.834
32	30	1.104
32	31	4.899
32	33	6.6
32	34	4.572
32	35	5.094
32	36	9.525
32	37	0.111
32	38	0.084
32	39	0.099
32	40	0.444
32	41	0.249
32	42	0.339
32	43	0.27
32	44	0.306
32	45	0.246
32	46	0.714
32	47	0.381
32	48	1.068
32	49	0.828
32	50	1.944
32	51	1.218
32	52	0.414
32	53	0.252
32	54	0.168
32	55	0.189
32	56	0.684
32	57	0.513
32	58	0.585
32	59	0.09
32	60	0.291
32	61	0.255
32	62	0.573
32	63	0.411
32	64	0.915
32	65	0.954
32	66	0.576
32	67	1.419
32	68	1.143
32	69	0.876
32	70	2.001
32	71	5.631
32	72	7.128
32	73	8.532
32	74	4.329
32	75	6.291
32	76	5.127
32	77	8.175
32	78	0.021
32	79	0.243
32	80	0.009
32	81	0.903
32	82	1.197
32	83	0.153
32	84	0.57
32	85	1.302
32	86	0.201
32	87	0.315
32	88	0.78
32	89	1.032
32	90	1.41
32	91	5.172
32	92	8.826
32	93	1.893
32	94	0.06
32	95	1.239
32	96	0.012
32	97	0.654
32	98	0.642
33	1	0.438
33	2	0.069
33	3	0.183
33	4	0.843
33	5	0.114
33	6	1.185
33	7	2.757
33	8	2.121
33	9	2.214
33	10	1.308
33	11	0.648
33	12	4.236
33	13	0.936
33	14	1.44
33	15	1.794
33	16	0.036
33	17	0.195
33	18	0.042
33	19	0.036
33	20	0.228
33	21	1.314
33	22	1.479
33	23	1.635
33	24	0.507
33	25	0.297
33	26	0.462
33	27	0.54
33	28	2.04
33	29	1.524
33	30	2.208
33	31	13.59
33	32	6.978
33	34	6.0
33	35	8.448
33	36	13.287
33	37	0.021
33	38	0.018
33	39	0.036
33	40	0.144
33	41	0.276
33	42	0.042
33	43	0.243
33	44	0.456
33	45	0.027
33	46	0.075
33	47	0.063
33	48	0.978
33	49	1.461
33	50	2.316
33	51	1.725
33	52	0.726
33	53	0.345
33	54	0.252
33	55	0.255
33	56	0.96
33	57	0.957
33	58	1.155
33	59	0.159
33	60	0.354
33	61	0.561
33	62	0.882
33	63	0.549
33	64	1.698
33	65	1.446
33	66	0.879
33	67	2.172
33	68	2.064
33	69	1.548
33	70	5.595
33	71	12.291
33	72	12.213
33	73	18.384
33	74	8.217
33	75	10.029
33	76	8.475
33	77	12.165
33	78	0.039
33	79	0.045
33	80	0.021
33	81	0.606
33	82	2.604
33	83	0.3
33	84	0.915
33	85	1.887
33	86	0.303
33	87	0.339
33	88	1.434
33	89	2.247
33	90	4.035
33	91	11.94
33	92	17.274
33	93	2.676
33	94	0.009
33	95	3.072
33	96	0.012
33	97	1.317
33	98	0.786
34	1	3.261
34	2	0.42
34	3	0.669
34	4	2.07
34	5	1.467
34	6	1.8
34	7	2.259
34	8	3.654
34	9	1.293
34	10	2.298
34	11	0.426
34	12	5.265
34	13	1.851
34	14	0.909
34	15	2.982
34	16	0.744
34	17	1.263
34	18	0.051
34	19	0.378
34	20	1.194
34	21	1.509
34	22	1.5
34	23	0.213
34	24	1.425
34	25	0.78
34	26	1.536
34	27	1.107
34	28	2.793
34	29	1.314
34	30	1.965
34	31	7.857
34	32	5.421
34	33	7.062
34	35	4.251
34	36	4.854
34	37	0.657
34	38	0.171
34	39	0.258
34	40	1.395
34	41	1.035
34	42	1.35
34	43	0.819
34	44	1.476
34	45	0.078
34	46	0.468
34	47	1.005
34	48	1.068
34	49	2.46
34	50	2.04
34	51	1.755
34	52	2.058
34	53	0.465
34	54	0.447
34	55	0.633
34	56	1.191
34	57	0.852
34	58	1.227
34	59	0.501
34	60	0.54
34	61	1.368
34	62	2.073
34	63	1.017
34	64	2.292
34	65	1.935
34	66	1.47
34	67	2.676
34	68	2.367
34	69	1.503
34	70	4.419
34	71	10.854
34	72	9.864
34	73	13.728
34	74	8.139
34	75	7.26
34	76	8.277
34	77	8.67
34	78	0.243
34	79	1.668
34	80	0.213
34	81	0.279
34	82	4.665
34	83	0.603
34	84	1.152
34	85	2.001
34	86	0.84
34	87	0.039
34	88	1.269
34	89	1.707
34	90	2.688
34	91	6.222
34	92	11.472
34	93	0.345
34	94	0.264
34	95	2.037
34	96	0.141
34	97	1.101
34	98	0.033
35	1	2.889
35	2	0.816
35	3	0.678
35	4	2.085
35	5	1.149
35	6	2.529
35	7	5.007
35	8	3.993
35	9	3.996
35	10	3.171
35	11	1.479
35	12	4.92
35	13	1.536
35	14	1.992
35	15	2.388
35	16	0.744
35	17	1.08
35	18	0.372
35	19	0.645
35	20	1.026
35	21	1.311
35	22	1.413
35	23	1.425
35	24	1.017
35	25	0.747
35	26	1.365
35	27	0.792
35	28	2.841
35	29	1.203
35	30	1.611
35	31	8.22
35	32	5.307
35	33	8.328
35	34	3.606
35	36	9.501
35	37	0.717
35	38	0.639
35	39	1.014
35	40	1.629
35	41	0.885
35	42	1.365
35	43	0.897
35	44	1.083
35	45	1.071
35	46	2.847
35	47	2.262
35	48	3.066
35	49	2.406
35	50	3.222
35	51	1.989
35	52	1.527
35	53	0.522
35	54	0.366
35	55	0.495
35	56	1.242
35	57	0.738
35	58	0.951
35	59	0.324
35	60	0.609
35	61	0.876
35	62	1.479
35	63	0.903
35	64	1.734
35	65	1.758
35	66	1.194
35	67	2.586
35	68	1.704
35	69	1.041
35	70	3.624
35	71	10.377
35	72	9.363
35	73	15.285
35	74	7.689
35	75	6.927
35	76	5.763
35	77	8.823
35	78	0.657
35	79	1.32
35	80	0.336
35	81	2.307
35	82	2.586
35	83	0.447
35	84	1.008
35	85	2.109
35	86	0.597
35	87	0.369
35	88	0.993
35	89	1.485
35	90	2.391
35	91	5.994
35	92	8.79
35	93	1.419
35	94	0.228
35	95	1.707
35	96	0.249
35	97	0.93
35	98	0.546
36	1	1.173
36	2	0.207
36	3	0.414
36	4	1.269
36	5	0.561
36	6	1.431
36	7	3.339
36	8	2.829
36	9	2.211
36	10	1.911
36	11	0.54
36	12	7.374
36	13	1.59
36	14	1.329
36	15	2.904
36	16	0.06
36	17	0.237
36	18	0.069
36	19	0.069
36	20	0.072
36	21	1.542
36	22	1.554
36	23	0.807
36	24	0.879
36	25	0.453
36	26	0.771
36	27	0.906
36	28	2.511
36	29	1.674
36	30	3.009
36	31	13.416
36	32	10.824
36	33	14.538
36	34	4.182
36	35	10.491
36	37	0.132
36	38	0.015
36	39	0.03
36	40	0.48
36	41	0.531
36	42	0.111
36	43	0.408
36	44	0.951
36	45	0.078
36	46	0.657
36	47	0.585
36	48	1.383
36	49	2.901
36	50	2.487
36	51	2.31
36	52	0.918
36	53	0.357
36	54	0.354
36	55	0.243
36	56	0.93
36	57	1.152
36	58	1.467
36	59	0.285
36	60	0.447
36	61	0.876
36	62	1.485
36	63	0.813
36	64	2.289
36	65	1.806
36	66	1.215
36	67	2.631
36	68	3.129
36	69	1.836
36	70	7.647
36	71	20.475
36	72	22.221
36	73	21.282
36	74	11.964
36	75	12.372
36	76	11.733
36	77	11.808
36	78	0.033
36	79	0.135
36	80	0.027
36	81	0.744
36	82	5.061
36	83	0.36
36	84	1.101
36	85	1.953
36	86	0.57
36	87	0.216
36	88	1.956
36	89	2.415
36	90	4.422
36	91	13.089
36	92	19.797
36	93	1.848
36	94	0.012
36	95	4.23
36	96	0.015
36	97	1.422
36	98	0.363
37	1	9.993
37	2	1.494
37	3	1.857
